T1,T2,T0,flag,vref,theta,alpha,beta,a,b,c
2.4999999999999998e-05,0.0,2.5000000000000005e-05,0,8.0,300.0,4.0,-6.928203230275509,3.9999999999999996,-8.0,4.0
5.038075777286197e-07,2.4744288590045472e-05,2.475190383222591e-05,0,8.0,299.0,3.878476961970698,-6.996957657115165,3.8784769619706974,-7.998781561251131,4.120304599280432
1.0074616907885693e-06,2.4481039830083105e-05,2.451149847912833e-05,0,7.999999999999998,298.0,3.7557725022871264,-7.063580742871413,3.7557725022871256,-7.995126616152766,4.239354113865637
1.510808921258005e-06,2.4210333908235345e-05,2.4278857170506653e-05,0,8.0,297.0,3.631923997916374,-7.128052193506943,3.6319239979163753,-7.989036278036591,4.3571122801202185
2.01369594469449e-06,2.393225328414836e-05,2.4054050771157153e-05,0,7.999999999999999,296.0,3.506969174312618,-7.190352370393335,3.506969174312618,-7.9805124020785945,4.473543227765975
2.515969576839111e-06,2.3646882663874083e-05,2.383714775928681e-05,0,8.0,295.0,3.3809460939255964,-7.2504622962932,3.380946093925596,-7.969557584733965,4.588611490808368
3.0174768202778815e-06,2.335430897406789e-05,2.3628214205654233e-05,0,7.999999999999999,294.0,3.2538931446064034,-7.308363661140806,3.2538931446064034,-7.956175162946187,4.702282018339783
3.518064911046242e-06,2.305462133550993e-05,2.342731375344383e-05,0,8.0,293.0,3.125849027914191,-7.364038827619521,3.12584902791419,-7.940369213130576,4.8145201852163835
4.0175813651624376e-06,2.2747911035958042e-05,2.3234507598879522e-05,0,8.0,292.0,2.9968527473272975,-7.417470836534299,2.996852747327298,-7.922144549932564,4.925291802605267
4.51587402507562e-06,2.2434271502340635e-05,2.304985447258375e-05,0,8.0,291.0,2.866943596362402,-7.468643411977614,2.8669435963624017,-7.901506724761102,5.0345631283987
5.01279110601451e-06,2.2113798272297948e-05,2.2873410621687544e-05,0,8.0,290.0,2.736161146605351,-7.517540966287266,2.736161146605351,-7.878462024097665,5.142300877492314
5.508181242222508e-06,2.1786588965080337e-05,2.2705229792697156e-05,0,7.999999999999997,289.0,2.6045452356572536,-7.564148604794532,2.6045452356572527,-7.853017467581311,5.248472231924056
6.00189353306518e-06,2.145274325181255e-05,2.254536321512227e-05,0,8.0,288.0,2.4721359549995787,-7.608452130361229,2.47213595499958,-7.825180805870445,5.353044850870869
6.493777588996029e-06,2.111236282513286e-05,2.2393859585871114e-05,0,7.999999999999999,287.0,2.338973637781893,-7.650438047704284,2.338973637781893,-7.794960518281882,5.455986880499989
6.9836835773666354e-06,2.0765551368216595e-05,2.2250765054416773e-05,0,8.0,286.0,2.2050988465359938,-7.690093567506551,2.2050988465359938,-7.762365810207972,5.557266963671978
7.471462268067111e-06,2.041241452319315e-05,2.2116123208739743e-05,0,7.999999999999998,285.0,2.0705523608201677,-7.727406610312544,2.070552360820168,-7.7274066103125465,5.656854249492379
7.956965078983055e-06,2.005305985896644e-05,2.1989975062050506e-05,0,7.999999999999998,284.0,1.9353751647973427,-7.762365810207969,1.9353751647973418,-7.69009356750655,5.754718402709206
8.440044121255092e-06,1.9687596838448336e-05,2.1872359040296575e-05,0,7.999999999999999,283.0,1.7996084347509202,-7.794960518281881,1.7996084347509216,-7.6504380477042835,5.850829612953365
8.920552244327248e-06,1.9316136785215217e-05,2.1763310970457536e-05,0,8.0,282.0,1.6632935265420743,-7.8251808058704455,1.6632935265420745,-7.608452130361229,5.945158603819155
9.398343080770452e-06,1.893879284959769e-05,2.1662864069631862e-05,0,7.999999999999999,281.0,1.52647196301236,-7.853017467581311,1.5264719630123598,-7.564148604794536,6.037676641782174
9.873271090867458e-06,1.8555679974213974e-05,2.157104893491857e-05,0,7.999999999999998,280.0,1.3891854213354426,-7.878462024097662,1.3891854213354422,-7.5175409662872665,6.128355544951822
1.0345191606945667e-05,1.8166914858957208e-05,2.148789353409713e-05,0,8.0,279.0,1.2514757203218467,-7.901506724761103,1.2514757203218478,-7.468643411977614,6.21716769165577
1.0813960877444275e-05,1.777261592544755e-05,2.141342319710818e-05,0,8.0,278.0,1.1133848076805224,-7.922144549932563,1.1133848076805226,-7.417470836534299,6.304086028853777
1.1279436110702423e-05,1.7372903280959798e-05,2.134766060833778e-05,0,8.0,277.0,0.9749547472411806,-7.940369213130577,0.9749547472411804,-7.364038827619524,6.389084080378343
1.1741475518454897e-05,1.696789868183757e-05,2.1290625799707533e-05,0,7.999999999999999,276.0,0.8362277061412302,-7.956175162946185,0.8362277061412299,-7.308363661140809,6.472135954999577
1.2199938359022222e-05,1.6557725496405127e-05,2.1242336144572654e-05,0,7.9999999999999964,275.0,0.6972459419812657,-7.969557584733961,0.6972459419812655,-7.250462296293198,6.553216354311932
1.265468498018194e-05,1.6142508667388208e-05,2.1202806352429853e-05,0,8.0,274.0,0.5580517899530035,-7.980512402078594,0.5580517899530042,-7.190352370393337,6.632300580440334
1.3105576861708e-05,1.572237467385519e-05,2.1172048464436813e-05,0,7.999999999999999,273.0,0.41868764994355046,-7.989036278036591,0.4186876499435505,-7.128052193506943,6.709364543563392
1.3552476657565415e-05,1.529745149269046e-05,2.115007184974413e-05,0,7.999999999999999,272.0,0.2791959736200094,-7.995126616152764,0.27919597362000914,-7.063580742871417,6.784384769251407
1.3995248237747145e-05,1.4867868559611317e-05,2.113688320264154e-05,0,7.999999999999999,271.0,0.13961925149826784,-7.998781561251128,0.1396192514982675,-6.996957657115165,6.857338405616897
1.4433756729740643e-05,1.4433756729740643e-05,2.1132486540518717e-05,0,8.0,270.0,2.9605947323337506e-16,-8.0,9.797174393178826e-16,-6.92820323027551,6.9282032302755105
1.486786855961132e-05,1.3995248237747148e-05,2.1136883202641534e-05,0,8.0,269.0,-0.13961925149826904,-7.998781561251129,-0.1396192514982691,-6.857338405616898,6.996957657115167
1.529745149269046e-05,1.3552476657565415e-05,2.115007184974413e-05,0,7.999999999999999,268.0,-0.27919597362000736,-7.995126616152764,-0.2791959736200072,-6.784384769251408,7.063580742871415
1.572237467385519e-05,1.3105576861708e-05,2.1172048464436813e-05,0,7.999999999999999,267.0,-0.4186876499435487,-7.989036278036591,-0.4186876499435485,-6.709364543563393,7.128052193506942
1.6142508667388205e-05,1.2654684980181936e-05,2.120280635242986e-05,0,7.999999999999998,266.0,-0.5580517899530021,-7.980512402078593,-0.5580517899530022,-6.632300580440333,7.1903523703933345
1.655772549640513e-05,1.2199938359022225e-05,2.1242336144572647e-05,0,7.999999999999999,265.0,-0.6972459419812644,-7.9695575847339635,-0.6972459419812637,-6.553216354311934,7.2504622962932
1.6967898681837574e-05,1.17414755184549e-05,2.1290625799707527e-05,0,8.0,264.0,-0.8362277061412273,-7.956175162946186,-0.8362277061412279,-6.4721359549995805,7.308363661140807
1.7372903280959794e-05,1.1279436110702421e-05,2.1347660608337785e-05,0,7.999999999999999,263.0,-0.9749547472411783,-7.940369213130575,-0.9749547472411785,-6.3890840803783435,7.364038827619521
1.777261592544754e-05,1.081396087744427e-05,2.141342319710819e-05,0,7.9999999999999964,262.0,-1.1133848076805235,-7.9221445499325585,-1.1133848076805242,-6.304086028853774,7.417470836534297
1.8166914858957205e-05,1.0345191606945664e-05,2.1487893534097135e-05,0,7.999999999999998,261.0,-1.2514757203218463,-7.9015067247611,-1.2514757203218458,-6.217167691655766,7.468643411977614
1.8555679974213977e-05,9.873271090867462e-06,2.1571048934918564e-05,0,8.0,260.0,-1.3891854213354429,-7.878462024097665,-1.3891854213354435,-6.128355544951826,7.517540966287267
1.8938792849597696e-05,9.398343080770455e-06,2.166286406963185e-05,0,8.0,259.0,-1.5264719630123573,-7.853017467581312,-1.5264719630123578,-6.037676641782178,7.564148604794535
1.931613678521522e-05,8.92055224432725e-06,2.1763310970457533e-05,0,8.000000000000002,258.0,-1.6632935265420745,-7.8251808058704455,-1.663293526542076,-5.945158603819157,7.608452130361228
1.9687596838448336e-05,8.440044121255092e-06,2.1872359040296575e-05,0,7.999999999999998,257.0,-1.7996084347509194,-7.79496051828188,-1.7996084347509198,-5.850829612953363,7.650438047704282
2.005305985896644e-05,7.956965078983055e-06,2.1989975062050506e-05,0,7.999999999999999,256.0,-1.9353751647973407,-7.762365810207971,-1.93537516479734,-5.754718402709209,7.690093567506551
2.0412414523193152e-05,7.471462268067112e-06,2.2116123208739736e-05,0,8.0,255.0,-2.070552360820166,-7.7274066103125465,-2.0705523608201664,-5.656854249492381,7.7274066103125465
2.0765551368216595e-05,6.9836835773666354e-06,2.2250765054416773e-05,0,8.0,254.0,-2.2050988465359915,-7.690093567506551,-2.205098846535992,-5.557266963671981,7.762365810207972
2.111236282513286e-05,6.493777588996029e-06,2.2393859585871114e-05,0,7.999999999999998,253.0,-2.338973637781894,-7.650438047704282,-2.338973637781894,-5.455986880499986,7.79496051828188
2.1452743251812548e-05,6.0018935330651786e-06,2.2545363215122277e-05,0,7.999999999999998,252.0,-2.4721359549995787,-7.608452130361227,-2.4721359549995783,-5.353044850870865,7.8251808058704455
2.178658896508034e-05,5.508181242222509e-06,2.2705229792697153e-05,0,7.999999999999999,251.0,-2.6045452356572536,-7.564148604794534,-2.604545235657254,-5.248472231924059,7.853017467581313
2.2113798272297948e-05,5.01279110601451e-06,2.2873410621687544e-05,0,8.0,250.0,-2.7361611466053484,-7.517540966287268,-2.7361611466053493,-5.142300877492317,7.878462024097664
2.2434271502340635e-05,4.51587402507562e-06,2.304985447258375e-05,0,8.0,249.0,-2.8669435963624013,-7.468643411977614,-2.8669435963624035,-5.034563128398703,7.901506724761101
2.2747911035958036e-05,4.017581365162437e-06,2.323450759887953e-05,0,7.999999999999998,248.0,-2.996852747327296,-7.417470836534298,-2.996852747327296,-4.9252918026052654,7.922144549932562
2.3054621335509925e-05,3.5180649110462413e-06,2.3427313753443837e-05,0,7.999999999999998,247.0,-3.125849027914189,-7.364038827619521,-3.1258490279141884,-4.814520185216386,7.940369213130577
2.335430897406789e-05,3.0174768202778815e-06,2.3628214205654233e-05,0,7.999999999999999,246.0,-3.2538931446064003,-7.308363661140807,-3.2538931446064017,-4.702282018339787,7.956175162946185
2.3646882663874086e-05,2.515969576839111e-06,2.3837147759286806e-05,0,8.000000000000002,245.0,-3.380946093925594,-7.250462296293201,-3.380946093925594,-4.588611490808372,7.969557584733965
2.3932253284148355e-05,2.0136959446944895e-06,2.405405077115716e-05,0,7.999999999999997,244.0,-3.5069691743126197,-7.190352370393333,-3.5069691743126197,-4.473543227765973,7.980512402078593
2.4210333908235338e-05,1.5108089212580044e-06,2.427885717050666e-05,0,7.999999999999997,243.0,-3.631923997916373,-7.1280521935069405,-3.6319239979163727,-4.357112280120216,7.989036278036591
2.448103983008311e-05,1.0074616907885695e-06,2.4511498479128322e-05,0,8.0,242.0,-3.755772502287127,-7.063580742871416,-3.7557725022871273,-4.23935411386564,7.995126616152766
2.4744288590045472e-05,5.038075777286197e-07,2.475190383222591e-05,0,8.0,241.0,-3.878476961970695,-6.996957657115168,-3.8784769619706956,-4.120304599280436,7.998781561251131
2.5e-05,0.0,2.5e-05,0,8.000000000000002,240.0,-3.999999999999999,-6.9282032302755105,-4.000000000000001,-4.0000000000000036,8.0
5.038075777286195e-07,2.474428859004547e-05,2.4751903832225914e-05,0,7.999999999999999,239.0,-4.120304599280434,-6.857338405616898,-4.120304599280433,-3.8784769619706956,7.998781561251131
1.0074616907885695e-06,2.448103983008311e-05,2.4511498479128322e-05,0,8.0,238.0,-4.239354113865638,-6.784384769251408,-4.239354113865638,-3.7557725022871264,7.995126616152766
1.510808921258005e-06,2.4210333908235345e-05,2.4278857170506653e-05,0,8.0,237.0,-4.357112280120216,-6.709364543563392,-4.357112280120217,-3.6319239979163758,7.989036278036591
2.0136959446944904e-06,2.3932253284148362e-05,2.405405077115715e-05,0,8.0,236.0,-4.473543227765973,-6.632300580440335,-4.4735432277659735,-3.5069691743126223,7.9805124020785945
2.515969576839111e-06,2.3646882663874083e-05,2.383714775928681e-05,0,8.0,235.0,-4.588611490808369,-6.5532163543119335,-4.588611490808369,-3.3809460939255938,7.969557584733965
3.0174768202778815e-06,2.335430897406789e-05,2.3628214205654233e-05,0,7.999999999999998,234.0,-4.702282018339784,-6.472135954999578,-4.702282018339784,-3.2538931446064012,7.956175162946185
3.518064911046242e-06,2.305462133550993e-05,2.342731375344383e-05,0,8.0,233.0,-4.814520185216386,-6.389084080378343,-4.814520185216387,-3.125849027914191,7.940369213130576
4.0175813651624376e-06,2.2747911035958042e-05,2.3234507598879522e-05,0,8.0,232.0,-4.9252918026052654,-6.304086028853776,-4.9252918026052654,-2.996852747327299,7.922144549932564
4.51587402507562e-06,2.2434271502340635e-05,2.304985447258375e-05,0,8.0,231.0,-5.034563128398699,-6.217167691655768,-5.034563128398701,-2.866943596362406,7.901506724761101
5.012791106014508e-06,2.211379827229794e-05,2.2873410621687554e-05,0,7.999999999999998,230.0,-5.142300877492314,-6.128355544951823,-5.142300877492314,-2.736161146605349,7.878462024097665
5.508181242222509e-06,2.178658896508034e-05,2.2705229792697153e-05,0,7.999999999999998,229.0,-5.248472231924056,-6.037676641782175,-5.248472231924056,-2.6045452356572536,7.853017467581313
6.00189353306518e-06,2.145274325181255e-05,2.254536321512227e-05,0,8.0,228.0,-5.353044850870866,-5.945158603819154,-5.353044850870866,-2.4721359549995814,7.825180805870446
6.49377758899603e-06,2.1112362825132867e-05,2.2393859585871104e-05,0,8.0,227.0,-5.455986880499986,-5.8508296129533655,-5.455986880499988,-2.3389736377818973,7.794960518281882
6.983683577366634e-06,2.0765551368216592e-05,2.2250765054416776e-05,0,7.999999999999998,226.0,-5.557266963671978,-5.754718402709207,-5.557266963671978,-2.2050988465359915,7.762365810207971
7.471462268067112e-06,2.0412414523193152e-05,2.2116123208739736e-05,0,8.0,225,-5.65685424949238,-5.65685424949238,-5.65685424949238,-2.0705523608201655,7.7274066103125465
7.956965078983055e-06,2.005305985896644e-05,2.1989975062050506e-05,0,7.999999999999998,224.0,-5.754718402709209,-5.557266963671978,-5.7547184027092095,-1.9353751647973432,7.69009356750655
8.440044121255093e-06,1.9687596838448343e-05,2.1872359040296568e-05,0,8.000000000000002,223.0,-5.850829612953364,-5.4559868804999905,-5.850829612953365,-1.7996084347509227,7.650438047704287
8.920552244327248e-06,1.9316136785215217e-05,2.1763310970457536e-05,0,8.0,222.0,-5.945158603819153,-5.353044850870868,-5.945158603819155,-1.663293526542079,7.608452130361229
9.398343080770455e-06,1.8938792849597696e-05,2.166286406963185e-05,0,8.0,221.0,-6.037676641782177,-5.248472231924057,-6.037676641782176,-1.5264719630123575,7.564148604794535
9.873271090867462e-06,1.8555679974213977e-05,2.1571048934918564e-05,0,8.0,220.0,-6.128355544951824,-5.142300877492315,-6.128355544951823,-1.389185421335443,7.517540966287268
1.0345191606945664e-05,1.8166914858957205e-05,2.1487893534097135e-05,0,7.999999999999998,219.0,-6.2171676916557645,-5.0345631283987,-6.2171676916557645,-1.2514757203218487,7.468643411977614
1.0813960877444272e-05,1.7772615925447545e-05,2.1413423197108186e-05,0,7.999999999999999,218.0,-6.304086028853774,-4.925291802605266,-6.304086028853777,-1.113384807680527,7.417470836534297
1.1279436110702423e-05,1.7372903280959798e-05,2.134766060833778e-05,0,8.0,217.0,-6.3890840803783435,-4.814520185216385,-6.389084080378343,-0.9749547472411778,7.364038827619524
1.1741475518454897e-05,1.696789868183757e-05,2.1290625799707533e-05,0,7.999999999999998,216.0,-6.472135954999578,-4.702282018339783,-6.472135954999579,-0.8362277061412273,7.308363661140806
1.2199938359022215e-05,1.6557725496405147e-05,2.124233614457264e-05,0,8.0,215.00000000000003,-6.5532163543119335,-4.588611490808371,-6.553216354311933,-0.6972459419812665,7.250462296293203
1.265468498018194e-05,1.6142508667388208e-05,2.1202806352429853e-05,0,8.0,214.0,-6.632300580440333,-4.473543227765976,-6.632300580440334,-0.5580517899530051,7.190352370393337
1.3105576861708003e-05,1.5722374673855197e-05,2.1172048464436803e-05,0,8.0,213.0,-6.709364543563391,-4.357112280120218,-6.709364543563393,-0.41868764994355495,7.128052193506941
1.355247665756542e-05,1.5297451492690466e-05,2.1150071849744117e-05,0,8.000000000000002,212.0,-6.7843847692514085,-4.23935411386564,-6.784384769251408,-0.2791959736200066,7.063580742871419
1.3995248237747145e-05,1.4867868559611317e-05,2.113688320264154e-05,0,7.999999999999998,211.0,-6.857338405616897,-4.120304599280432,-6.857338405616897,-0.13961925149826848,6.996957657115165
1.4433756729740633e-05,1.443375672974066e-05,2.113248654051871e-05,0,8.000000000000002,210.00000000000003,-6.928203230275509,-4.0000000000000036,-6.928203230275508,-1.959434878635765e-15,6.928203230275513
1.4867868559611312e-05,1.3995248237747158e-05,2.113688320264153e-05,0,8.0,209.00000000000003,-6.996957657115165,-3.8784769619706987,-6.996957657115167,0.13961925149826457,6.8573384056169
1.5297451492690473e-05,1.3552476657565403e-05,2.1150071849744127e-05,0,7.999999999999999,207.99999999999997,-7.063580742871416,-3.7557725022871233,-7.063580742871416,0.27919597362000975,6.784384769251406
1.5722374673855197e-05,1.3105576861708003e-05,2.1172048464436803e-05,0,8.0,207.0,-7.128052193506943,-3.631923997916375,-7.128052193506942,0.41868764994355107,6.709364543563395
1.6142508667388205e-05,1.2654684980181936e-05,2.120280635242986e-05,0,7.999999999999998,206.0,-7.1903523703933345,-3.5069691743126192,-7.1903523703933345,0.5580517899530012,6.632300580440333
1.6557725496405133e-05,1.2199938359022245e-05,2.1242336144572624e-05,0,8.000000000000004,205.00000000000003,-7.250462296293201,-3.3809460939255995,-7.250462296293201,0.6972459419812628,6.553216354311939
1.696789868183756e-05,1.1741475518454912e-05,2.129062579970753e-05,0,8.0,204.00000000000003,-7.308363661140806,-3.2538931446064048,-7.308363661140807,0.8362277061412234,6.4721359549995805
1.7372903280959794e-05,1.1279436110702421e-05,2.1347660608337785e-05,0,7.999999999999998,203.0,-7.364038827619521,-3.125849027914189,-7.364038827619521,0.9749547472411809,6.389084080378342
1.7772615925447552e-05,1.0813960877444277e-05,2.1413423197108175e-05,0,8.000000000000002,202.0,-7.417470836534299,-2.996852747327298,-7.4174708365342985,1.113384807680523,6.304086028853779
1.8166914858957208e-05,1.0345191606945667e-05,2.148789353409713e-05,0,8.0,201.0,-7.468643411977613,-2.866943596362403,-7.468643411977613,1.251475720321845,6.217167691655767
1.8555679974213974e-05,9.873271090867458e-06,2.157104893491857e-05,0,7.999999999999998,200.0,-7.517540966287265,-2.7361611466053493,-7.517540966287267,1.3891854213354395,6.1283555449518206
1.8938792849597696e-05,9.398343080770455e-06,2.166286406963185e-05,0,8.000000000000002,199.0,-7.5641486047945365,-2.604545235657254,-7.564148604794535,1.5264719630123604,6.03767664178218
1.931613678521521e-05,8.920552244327246e-06,2.1763310970457546e-05,0,7.999999999999998,198.0,-7.608452130361227,-2.4721359549995787,-7.608452130361228,1.663293526542075,5.945158603819153
1.9687596838448333e-05,8.440044121255103e-06,2.1872359040296568e-05,0,8.0,197.00000000000003,-7.650438047704283,-2.338973637781897,-7.650438047704282,1.7996084347509187,5.850829612953368
2.0053059858966443e-05,7.956965078983057e-06,2.1989975062050503e-05,0,8.0,196.0,-7.690093567506551,-2.205098846535995,-7.690093567506552,1.935375164797339,5.7547184027092095
2.0412414523193145e-05,7.47146226806711e-06,2.2116123208739746e-05,0,7.999999999999997,195.0,-7.727406610312543,-2.0705523608201664,-7.7274066103125465,2.070552360820162,5.656854249492377
2.0765551368216595e-05,6.9836835773666354e-06,2.2250765054416773e-05,0,8.0,194.0,-7.762365810207973,-1.9353751647973425,-7.762365810207972,2.2050988465359946,5.557266963671982
2.111236282513286e-05,6.493777588996029e-06,2.2393859585871114e-05,0,7.999999999999998,193.0,-7.79496051828188,-1.79960843475092,-7.79496051828188,2.3389736377818933,5.455986880499988
2.1452743251812544e-05,6.001893533065195e-06,2.2545363215122264e-05,0,8.000000000000002,192.00000000000003,-7.8251808058704455,-1.6632935265420787,-7.825180805870445,2.4721359549995774,5.35304485087087
2.1786588965080334e-05,5.508181242222524e-06,2.2705229792697146e-05,0,8.0,191.00000000000003,-7.853017467581312,-1.5264719630123615,-7.853017467581313,2.60454523565725,5.24847223192406
2.2113798272297958e-05,5.0127911060144955e-06,2.2873410621687547e-05,0,8.0,189.99999999999997,-7.878462024097665,-1.38918542133544,-7.878462024097664,2.7361611466053515,5.142300877492312
2.243427150234064e-05,4.51587402507562e-06,2.3049854472583742e-05,0,8.000000000000002,189.0,-7.901506724761103,-1.251475720321849,-7.901506724761101,2.8669435963624026,5.034563128398704
2.2747911035958036e-05,4.017581365162437e-06,2.323450759887953e-05,0,7.999999999999998,188.0,-7.922144549932561,-1.1133848076805242,-7.922144549932562,2.9968527473272952,4.925291802605266
2.3054621335509922e-05,3.5180649110462566e-06,2.3427313753443824e-05,0,8.000000000000002,187.00000000000003,-7.940369213130578,-0.9749547472411854,-7.940369213130577,3.1258490279141875,4.814520185216393
2.3354308974067896e-05,3.0174768202778824e-06,2.3628214205654223e-05,0,8.000000000000002,186.0,-7.956175162946188,-0.8362277061412279,-7.956175162946187,3.2538931446064034,4.702282018339787
2.3646882663874083e-05,2.515969576839111e-06,2.383714775928681e-05,0,8.0,185.0,-7.969557584733964,-0.6972459419812636,-7.969557584733965,3.3809460939255964,4.588611490808367
2.3932253284148355e-05,2.0136959446945047e-06,2.4054050771157142e-05,0,8.0,184.00000000000003,-7.980512402078594,-0.5580517899530056,-7.980512402078593,3.506969174312619,4.47354322776598
2.421033390823534e-05,1.5108089212580046e-06,2.4278857170506656e-05,0,7.999999999999998,183.0,-7.98903627803659,-0.41868764994355195,-7.989036278036591,3.631923997916372,4.357112280120217
2.4481039830083105e-05,1.0074616907885693e-06,2.451149847912833e-05,0,7.999999999999999,182.0,-7.995126616152764,-0.27919597362000736,-7.995126616152766,3.755772502287123,4.239354113865636
2.4744288590045486e-05,5.038075777286199e-07,2.4751903832225897e-05,0,8.000000000000004,181.0,-7.998781561251133,-0.13961925149826904,-7.998781561251131,3.878476961970698,4.120304599280437
2.4999999999999998e-05,0.0,2.5000000000000005e-05,0,8.0,180.0,-8.0,8.881784197001252e-16,-8.0,4.0,3.9999999999999982
5.038075777286054e-07,2.4744288590045482e-05,2.4751903832225914e-05,0,8.000000000000002,179.00000000000003,-7.998781561251132,0.1396192514982634,-7.998781561251131,4.120304599280432,3.8784769619707027
1.0074616907885695e-06,2.448103983008311e-05,2.4511498479128322e-05,0,8.0,178.0,-7.995126616152765,0.27919597362000587,-7.995126616152766,4.239354113865637,3.7557725022871273
1.5108089212580188e-06,2.421033390823533e-05,2.4278857170506653e-05,0,7.999999999999998,176.99999999999997,-7.98903627803659,0.418687649943554,-7.989036278036591,4.3571122801202185,3.6319239979163704
2.013695944694476e-06,2.3932253284148372e-05,2.4054050771157153e-05,0,8.000000000000002,176.00000000000003,-7.980512402078595,0.5580517899530003,-7.9805124020785945,4.473543227765975,3.5069691743126232
2.515969576839111e-06,2.3646882663874083e-05,2.383714775928681e-05,0,8.0,175.0,-7.969557584733964,0.6972459419812653,-7.969557584733965,4.588611490808368,3.3809460939255946
3.0174768202778684e-06,2.3354308974067906e-05,2.362821420565423e-05,0,8.000000000000002,174.00000000000003,-7.956175162946188,0.8362277061412225,-7.956175162946187,4.702282018339783,3.2538931446064083
3.5180649110462274e-06,2.3054621335509935e-05,2.342731375344384e-05,0,7.999999999999999,173.00000000000003,-7.940369213130575,0.9749547472411774,-7.940369213130576,4.8145201852163835,3.125849027914192
4.017581365162452e-06,2.2747911035958032e-05,2.323450759887952e-05,0,8.0,171.99999999999997,-7.922144549932562,1.113384807680526,-7.922144549932564,4.925291802605267,2.9968527473272935
4.515874025075606e-06,2.2434271502340645e-05,2.3049854472583752e-05,0,8.000000000000002,171.00000000000003,-7.901506724761104,1.251475720321844,-7.901506724761102,5.0345631283987,2.866943596362407
5.01279110601451e-06,2.2113798272297948e-05,2.2873410621687544e-05,0,8.0,170.0,-7.878462024097665,1.3891854213354424,-7.878462024097665,5.142300877492314,2.7361611466053497
5.508181242222522e-06,2.1786588965080327e-05,2.2705229792697153e-05,0,7.999999999999997,168.99999999999997,-7.853017467581308,1.5264719630123604,-7.853017467581311,5.248472231924056,2.604545235657248
6.001893533065181e-06,2.1452743251812554e-05,2.2545363215122267e-05,0,8.000000000000002,168.0,-7.825180805870446,1.6632935265420745,-7.825180805870445,5.353044850870869,2.4721359549995823
6.493777588996042e-06,2.111236282513285e-05,2.239385958587111e-05,0,7.999999999999999,166.99999999999997,-7.79496051828188,1.799608434750922,-7.794960518281882,5.455986880499989,2.338973637781891
6.983683577366621e-06,2.0765551368216602e-05,2.225076505441678e-05,0,8.0,166.00000000000003,-7.762365810207973,1.9353751647973383,-7.762365810207972,5.557266963671978,2.205098846535999
7.471462268067111e-06,2.041241452319315e-05,2.2116123208739743e-05,0,7.999999999999999,165.0,-7.727406610312546,2.070552360820165,-7.7274066103125465,5.656854249492379,2.0705523608201664
7.956965078983054e-06,2.0053059858966436e-05,2.1989975062050513e-05,0,7.999999999999997,164.0,-7.690093567506548,2.2050988465359938,-7.69009356750655,5.754718402709206,1.935375164797337
8.440044121255093e-06,1.9687596838448343e-05,2.1872359040296568e-05,0,8.0,163.0,-7.650438047704284,2.3389736377818924,-7.6504380477042835,5.850829612953365,1.7996084347509236
8.920552244327248e-06,1.9316136785215217e-05,2.1763310970457536e-05,0,8.0,162.0,-7.608452130361229,2.4721359549995805,-7.608452130361229,5.945158603819155,1.6632935265420727
9.39834308077044e-06,1.8938792849597702e-05,2.1662864069631862e-05,0,8.0,161.00000000000003,-7.5641486047945365,2.6045452356572483,-7.564148604794536,6.037676641782174,1.526471963012365
9.873271090867458e-06,1.8555679974213974e-05,2.157104893491857e-05,0,7.999999999999998,160.0,-7.517540966287266,2.736161146605348,-7.5175409662872665,6.128355544951822,1.389185421335444
1.0345191606945681e-05,1.8166914858957198e-05,2.1487893534097122e-05,0,8.0,158.99999999999997,-7.468643411977613,2.866943596362406,-7.468643411977614,6.21716769165577,1.2514757203218427
1.0813960877444262e-05,1.777261592544756e-05,2.1413423197108182e-05,0,8.0,158.00000000000003,-7.417470836534301,2.9968527473272943,-7.417470836534299,6.304086028853777,1.113384807680528
1.1279436110702423e-05,1.7372903280959798e-05,2.134766060833778e-05,0,8.0,157.0,-7.364038827619522,3.1258490279141906,-7.364038827619524,6.389084080378343,0.9749547472411789
1.1741475518454873e-05,1.6967898681837597e-05,2.1290625799707533e-05,0,8.0,156.00000000000006,-7.3083636611408105,3.253893144606396,-7.308363661140809,6.472135954999577,0.8362277061412354
1.2199938359022225e-05,1.655772549640513e-05,2.1242336144572647e-05,0,7.999999999999998,155.0,-7.250462296293199,3.380946093925593,-7.250462296293198,6.553216354311932,0.6972459419812674
1.265468498018194e-05,1.6142508667388208e-05,2.1202806352429853e-05,0,8.0,154.0,-7.190352370393335,3.506969174312621,-7.190352370393337,6.632300580440334,0.558051789952999
1.3105576861707991e-05,1.5722374673855207e-05,2.1172048464436803e-05,0,8.000000000000002,153.00000000000003,-7.128052193506946,3.6319239979163713,-7.128052193506943,6.709364543563392,0.41868764994355595
1.3552476657565418e-05,1.5297451492690463e-05,2.1150071849744124e-05,0,8.0,152.0,-7.063580742871417,3.755772502287125,-7.063580742871417,6.784384769251407,0.27919597362000753
1.3995248237747155e-05,1.4867868559611308e-05,2.1136883202641538e-05,0,7.999999999999999,150.99999999999997,-6.996957657115164,3.8784769619706982,-6.996957657115165,6.857338405616897,0.13961925149826235
1.4433756729740643e-05,1.4433756729740643e-05,2.1132486540518717e-05,0,8.0,150.0,-6.9282032302755105,3.9999999999999987,-6.92820323027551,6.9282032302755105,2.939152317953648e-15
