T1,T2,T0,flag,vref,theta,alpha,beta,a,b,c
3.0174768202778815e-06,2.637178579434577e-05,2.0610737385376352e-05,0,7.999999999999998,354.0,7.956175162946185,-0.8362277061412273,7.956175162946185,-4.702282018339784,-3.2538931446064012
3.5180649110462426e-06,2.6572686246556175e-05,1.9909248842397584e-05,0,8.000000000000002,353.0,7.940369213130578,-0.9749547472411797,7.940369213130577,-4.814520185216387,-3.125849027914191
4.0175813651624376e-06,2.676549240112048e-05,1.9216926233717085e-05,0,8.000000000000002,352.0,7.922144549932565,-1.113384807680522,7.922144549932564,-4.9252918026052654,-2.996852747327298
4.51587402507562e-06,2.6950145527416257e-05,1.8533980447508127e-05,0,8.000000000000002,351.0,7.901506724761104,-1.2514757203218452,7.901506724761102,-5.034563128398701,-2.866943596362406
5.012791106014507e-06,2.7126589378312448e-05,1.7860619515673043e-05,0,7.999999999999997,350.0,7.878462024097662,-1.3891854213354429,7.878462024097664,-5.142300877492314,-2.736161146605349
5.50818124222251e-06,2.7294770207302857e-05,1.7197048550474633e-05,0,8.0,349.0,7.853017467581312,-1.5264719630123578,7.853017467581313,-5.248472231924057,-2.6045452356572536
6.00189353306518e-06,2.7454636784877732e-05,1.654346968205709e-05,0,8.0,348.0,7.8251808058704455,-1.6632935265420736,7.8251808058704455,-5.353044850870866,-2.472135954999581
6.49377758899603e-06,2.7606140414128898e-05,1.5900081996875076e-05,0,8.0,347.0,7.794960518281883,-1.799608434750918,7.794960518281882,-5.455986880499988,-2.338973637781897
6.9836835773666354e-06,2.774923494558323e-05,1.5267081477050138e-05,0,8.0,346.0,7.762365810207972,-1.935375164797343,7.762365810207972,-5.557266963671979,-2.2050988465359915
7.471462268067112e-06,2.7883876791260266e-05,1.4644660940672625e-05,0,8.0,345.0,7.7274066103125465,-2.070552360820166,7.7274066103125465,-5.65685424949238,-2.0705523608201655
7.956965078983057e-06,2.80100249379495e-05,1.4033009983067445e-05,0,8.0,344.0,7.690093567506551,-2.205098846535993,7.690093567506551,-5.7547184027092095,-1.9353751647973432
8.440044121255093e-06,2.8127640959703434e-05,1.3432314919041476e-05,0,8.0,343.0,7.650438047704285,-2.338973637781893,7.650438047704284,-5.850829612953365,-1.7996084347509227
8.92055224432725e-06,2.823668902954247e-05,1.284275872613028e-05,0,8.000000000000002,342.0,7.608452130361231,-2.472135954999577,7.608452130361229,-5.945158603819155,-1.663293526542079
9.398343080770452e-06,2.833713593036814e-05,1.226452098886141e-05,0,7.999999999999999,341.0,7.564148604794534,-2.6045452356572527,7.564148604794535,-6.037676641782174,-1.5264719630123575
9.873271090867462e-06,2.842895106508144e-05,1.1697777844051105e-05,0,8.0,340.0,7.517540966287267,-2.7361611466053493,7.517540966287267,-6.128355544951823,-1.389185421335443
1.0345191606945664e-05,2.8512106465902874e-05,1.1142701927151463e-05,0,7.999999999999999,339.0,7.468643411977614,-2.866943596362399,7.468643411977614,-6.2171676916557645,-1.251475720321849
1.0813960877444275e-05,2.8586576802891824e-05,1.0599462319663907e-05,0,8.0,338.0,7.417470836534301,-2.9968527473272943,7.417470836534299,-6.304086028853777,-1.113384807680527
1.1279436110702421e-05,2.8652339391662214e-05,1.0068224497635365e-05,0,7.999999999999999,337.0,7.364038827619521,-3.125849027914191,7.364038827619521,-6.389084080378343,-0.974954747241178
1.1741475518454897e-05,2.8709374200292466e-05,9.549150281252638e-06,0,7.999999999999999,336.0,7.308363661140806,-3.2538931446064012,7.308363661140807,-6.472135954999579,-0.8362277061412273
1.2199938359022225e-05,2.875766385542736e-05,9.042397785550422e-06,0,7.999999999999998,335.0,7.250462296293199,-3.3809460939255933,7.2504622962932,-6.553216354311933,-0.6972459419812665
1.2654684980181936e-05,2.8797193647570136e-05,8.548121372247932e-06,0,7.999999999999999,334.0,7.190352370393336,-3.5069691743126175,7.190352370393335,-6.632300580440334,-0.5580517899530052
1.3105576861708003e-05,2.8827951535563196e-05,8.0664716027288e-06,0,8.0,333.0,7.128052193506944,-3.631923997916372,7.128052193506943,-6.709364543563392,-0.41868764994355495
1.3552476657565415e-05,2.8849928150255875e-05,7.597595192178714e-06,0,7.999999999999998,332.0,7.063580742871413,-3.755772502287126,7.063580742871415,-6.784384769251407,-0.27919597362000653
1.3995248237747145e-05,2.8863116797358465e-05,7.141634964894396e-06,0,7.999999999999998,331.0,6.996957657115165,-3.8784769619706947,6.996957657115167,-6.857338405616897,-0.13961925149826848
1.4433756729740643e-05,2.886751345948129e-05,6.69872981077807e-06,0,8.0,330.0,6.9282032302755105,-3.999999999999997,6.9282032302755105,-6.928203230275507,-1.959434878635765e-15
1.4867868559611317e-05,2.8863116797358465e-05,6.269014643030221e-06,0,7.999999999999999,329.0,6.857338405616899,-4.1203045992804315,6.857338405616898,-6.996957657115167,0.13961925149826454
1.5297451492690463e-05,2.8849928150255882e-05,5.852620357053654e-06,0,8.0,328.0,6.784384769251407,-4.239354113865641,6.784384769251408,-7.063580742871416,0.27919597362000975
